,Unnamed: 0,place_id,name,price_level,rating,types,address,phone_number,opening_hours,photo_ref,user_ratings_total,google_url,vegan_rating,gf_rating,veg_rating
160,160,ChIJs_bXKLdw44kRFG1W-3L0Hhw,Antonio's Cucina Italiano,2.0,4.3,"restaurant, food, point_of_interest, establishment","288 Cambridge St, Boston, MA 02114, USA",(617) 367-3310,"[{'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWpao8TIJMHjNK9qmAKKk1rd7Rkdltc-7x5pb7FMsKjVY3zo5aztlWVIlc_EfNSi4hO9-Mb3jVj7dLktKU_YCnFGESbHx1z9u2fhns1LOZik34KSIqHIx0LdkHcQnKWapYjdq1yP6gNMyrwWWAO4alLuD54RnrkeP21pfhyXnVsvAzsJ,669,https://maps.google.com/?cid=2026325657043496212,2.5,2.5,4.1
161,161,ChIJ-7Td5TN444kR1GsstLroKXQ,China Maxim,1.0,3.6,"meal_delivery, restaurant, food, point_of_interest, establishment","241 Market St, Brighton, MA 02135, USA",(617) 783-5458,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqesZ59Tiy-lWrAdJix_tH9bxTTC0hbIJ1DwnBdL49b4zBC5jzCJDYK6ST01cWvGkJQte2N7TH02CRESBGTXe9w4q6h90Og650eSYlHySMdC-7DmevNzx81i6m1P8sdFb70_bRxQoDCGYF69yUQMMDekJjbK8eE2poMIEmtQrAcbJrH,139,https://maps.google.com/?cid=8370477271029148628,2.5,2.5,2.5
162,162,ChIJH5rYNlt344kR0tyl1wfywhQ,Boston Burger Company,2.0,4.3,"restaurant, food, point_of_interest, establishment","1105 Massachusetts Ave, Cambridge, MA 02138, USA",(857) 242-3605,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWo02Y46kac0qmx4R84sRBu_9ASbGoggnZ5G5HmlXzyDUuoAxuVBlE3_nUHfYqRhzZlRdsZia4fzwHTkZVy1cxmLm-V5VcAeW2uYkopQTwUPAubIwjcsUhKax6pzTA3MPMc3dOhVFfCemQju-2ts672tNav7tQqNiD0kQ8oTFqbTFqiQ,1605,https://maps.google.com/?cid=1496024141737090258,2.7,5.0,4.3
163,163,ChIJjbD9pw9644kRVf3zpi2TaV4,La Voile,3.0,4.6,"restaurant, food, point_of_interest, establishment","261 Newbury St, Boston, MA 02116, USA",(617) 587-4200,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWoi5ba1tbQtcoCPmrQZlker4Wbp41DVCCwLFOfmrli4eCVxrl9Sjh-oGa7MJIi8nqXHRV84t5YuuBPAam8d5-8vamWwl6vhBpMQAEGIIJrvpZfJAf52MyLk8M-q67i0RQ8XHciWc26170H8HsGR3JlchjEIP911XhrpGkzSPtajMAMd,1008,https://maps.google.com/?cid=6803130536403664213,4.9,4.8,4.8
164,164,ChIJhzKlOhJx44kROpGPySQHhro,Boston Chops Downtown,2.0,4.4,"restaurant, food, point_of_interest, establishment","52 Temple Pl, Boston, MA 02111, USA",(617) 580-3580,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}]",AdDdOWonmULx04qzV8ZzccqxTLZ-yIAsl7V5WwBlte2IXz4VNwhwRWnfJ7qMiIX8ZRuY0V0djoD39yYALghjsqmLm7iGIp4CmkRsClU7CSgCpdGUbWAi4XNhZFa5az__DGGAyTaUuV4D-8jbhVxylth3TjdYOP4_zbTYFOIFTXCt8bwmxouV,451,https://maps.google.com/?cid=13440437992515670330,3.4,2.5,4.8
165,165,ChIJ9_S2u6OC44kReUAe5GqX2bg,Moldova Restaurant,2.0,4.5,"meal_delivery, bar, meal_takeaway, restaurant, food, point_of_interest, establishment","344 Watertown St, Newton, MA 02458, USA",(617) 916-5245,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWqSHJ0wBh_eAV4n_ey2iXINBMukZL-szkEQcHZzA_N6GSBZTDh9F9VkI0hGr9L2XMwroetKcrdTh_OxHgidG1PfJKzVbfn3oL-QjCKOLzmhlorA8ck0rxVozGZP67ji9r49TUFC5rIPUUOJbTfQa6eynQ9SYBuibZ3nPU1dO5YOa1zA,810,https://maps.google.com/?cid=13319843858274467961,4.3,2.5,4.5
166,166,ChIJS8YDwIdw44kRUjKyHG1ghZ4,State Street Provisions,2.0,4.4,"bar, restaurant, food, point_of_interest, establishment","255 State St, Boston, MA 02109, USA",(617) 863-8363,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWpnZDRb3fpLM997IYb-f_qyRXvxRjwPOrk2rrNQpmYHPj4EJUnz-lqS2EG2ZblDJP3O1t9_tjYes4G9Noucg1Jeuq2FrLvEcaLo_0rFkrNfeBiEne8eiDMaESRLR5N_T7sv8z92eD0MMFhSGHsVUBrNNEatM9QOrXirTyGzYbGwic5G,1900,https://maps.google.com/?cid=11422642051644273234,4.7,2.5,4.3
167,167,ChIJTRzF9w5644kRRYPN6R49ZDs,Abe & Louie's,3.0,4.5,"bar, restaurant, food, point_of_interest, establishment","793 Boylston St, Boston, MA 02116, USA",(617) 536-6300,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqp_G6BlJcdMgX3UtumLuIVo3fTCwfVv-Mdl3EhWYEASTT5cJzJb0WcT6913Oergn5gl96mBT-uMLVrSRv5Z8AThhhIErrPWRozk5zbvysu1DDu6lHe-tzEkwHm0pCU_idzOQzuwLDXyAZGAsZ_a2es6eeCaKxIsSXZ30Do8KVQKRXJ,2527,https://maps.google.com/?cid=4279612748889686853,4.7,4.9,4.8
168,168,ChIJJ730snV644kR_3x6ThKaqsw,Bistro du Midi,3.0,4.4,"bar, restaurant, food, point_of_interest, establishment","272 Boylston St, Boston, MA 02116, USA",(617) 279-8000,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWq7adOC0RcVimUL0Q9ckkaDtOg6b9ayrHDoc5lqJbT64IWsZVOmlQ1bHrt2L4dtIyx1fFvDLygzjemdjyRT9XEuZlqo3kKPkeycAWtwXk0LJ9s0cMvaV7KiXqpby70N_rp_qL_gxJ0GlSYq8tY2Ncsw43hSmCUqfuA7dtvf8lJp8T9W,987,https://maps.google.com/?cid=14747769333194849535,5.0,2.5,4.2
169,169,ChIJ772OyoFx44kR4shRgUGWaBQ,French Quarter,2.0,4.4,"bar, restaurant, food, point_of_interest, establishment","545 Washington St, Boston, MA 02111, USA",(617) 542-5555,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWrBqnMS9svCo_zsLe_aQTqkpDBbJe2X1SGSszhcykhXJdJ3Nh2pEugRNt4_t1rdUBMxzuMf2FF_kryg1d6LT5biB5FS5TX_YMuILLwfNtXIBnty_GT6AzWEJXT9p6ScQ1kAY2YA4JRCN9aavNzMexFdOFqq5J_Y7NOpXsg5cwkMma0g,673,https://maps.google.com/?cid=1470590486423128290,4.8,3.7,4.7
170,170,ChIJI1g4Bs1744kRO1Lw1UewjgQ,ilona,2.0,4.5,"restaurant, food, point_of_interest, establishment","783 Tremont St, Boston, MA 02118, USA",(617) 207-7742,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWqFZv6HU69KLdzxHxPpOsDxr2ImpS2FNdD1HOrEVc0XwtJQfeUL6zsMRVnNle_0nnoj_ehag6aXAHYNWjCvc1OIuV8OkW5zo4J7VppMUi4l57EZ1sUOgY1JYeqKP5a91Ip9ADAo5Kg7TqnDoOmHC0lX02ZBxQJ5OFLF0FW18lmlonLU,557,https://maps.google.com/?cid=328393645423088187,2.5,2.5,4.4
171,171,ChIJt-MjhxN644kRFgBWz_vPOkM,Franklin Cafe,2.0,4.5,"bar, restaurant, food, point_of_interest, establishment","278 Shawmut Ave, Boston, MA 02118, USA",(617) 350-0010,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1700'}}]",AdDdOWoKxz4ai6GsbSkolkq7nAC4ZWubrFFv9sn9OrfQGg89_Ei0o2AOojGapUeJuXK0Uijl0ORl5xZ8PfI9pc9ApHvxqeZBMiffAJTxame7O4bV8PpWvHNh89mqbhIuI-O5RPx980Wb9M0ilYF1eTjX1WheqLSEdHTAMC-AI5EWIzizOi_j,423,https://maps.google.com/?cid=4844413029612650518,2.5,2.5,4.9
172,172,ChIJKcyMPZl744kRCAbNX1U6xEo,Stillwater,2.0,4.4,"restaurant, food, point_of_interest, establishment","120 Kingston St, Boston, MA 02111, USA",(617) 936-3079,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWoR8rrnRFnMj9t9Z_gtCkp362W2AXjHpU2gstNQ0cJdgN02YBqc6_InSE-wBIb--6bOM3oEiwlwg8r3GIdAE3Tg-opJTKv9tN2I7uWmkS36ROHWPNQ194aRXGI_tO8QzqwdOCnI68nVZj5WjaOTrwkyjjw-oJpf6RR8KPOBdk2AwAeb,608,https://maps.google.com/?cid=5387495192595858952,4.5,2.5,4.2
173,173,ChIJdVdb9xN544kRii3-KtFxwgU,Mountain House Boston 川山甲,3.0,4.4,"restaurant, food, point_of_interest, establishment","89 Brighton Ave Retail A, Boston, MA 02134, USA",(617) 329-6920,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWr5p2pqrOUaz-IHlNGzWGfQk5BmBTCkyxHBVR7XIn3L1EGxZB1mvXJergwPFbOGGUdGKIHRhkghX30TkPSEu2dRrNnfHRLvJ9XMBUDYadL0NcD_NcXxTeGn6g09ni-rKrN5wkx7VHEt3B26qMJZMb-QwvCZdB5mmcvFcEGoIy6jRfaM,269,https://maps.google.com/?cid=415019258854911370,2.5,2.5,4.5
174,174,ChIJEwM7Uvxx44kRe3sgFO6dGN4,Alcove,2.0,4.1,"restaurant, food, point_of_interest, establishment","50 Lovejoy Wharf, Boston, MA 02114, USA",(617) 248-0050,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWoK6pRb9NsauhDt2G-mqT4N1iXJuClLp_cGaloCBfHx1Cu9UXecKAy5MoxZo6RoyJR39ikCPboLA0Uxy0IqamGIUNSGszbZRcUQzb6UXbAy86gZ71IhSEPETsRuRS78XBZBkxKs2ZeYef3zEpuNkH7hq9Ct9RZx0-SdVilGg5za55Un,502,https://maps.google.com/?cid=16003714921726507899,4.4,2.9,3.3
175,175,ChIJPRSasoRw44kRQKULwquC_vk,Emmets,2.0,4.5,"bar, restaurant, food, point_of_interest, establishment","6 Beacon St, Boston, MA 02108, USA",(617) 742-8565,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWrFnXiWdLVAxLEpyWM4gfMdmiK8DkKQLQG27_lf5UuQc5-m6psYDHbaXxtakb1DuW3NLsN1u6I0e4ip2YJapJ_yRnTO8ylUiNyFZzjtVG2xVEwbvbGsfd1ho27AgrqqOEaI6WqWjo2LR88SDKYb1JN83pz6S9hPqDuClx36TENxnnw4,1713,https://maps.google.com/?cid=18013979233735124288,2.5,2.5,3.9
176,176,ChIJRV40Onh644kRFHLE15lzefw,Shōjō Boston,2.0,4.4,"bar, restaurant, food, point_of_interest, establishment","9A Tyler St, Boston, MA 02111, USA",(617) 482-8887,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWq7bY5G57I3fYYwwpvhblSLBNafQQYPhX94HcYvBhOXoTxtFmudiqQjF7gsUwfTfu6_N74FSdPVszd_bqlPgapgGVhjmulGegLZIbOwGqxu2_4fAhcVANMiuMkp7xzNvgiS2J0AOkYDzNfMy8lWRJ5J-27-V8nJjv-DprgIdZg9syT6,1260,https://maps.google.com/?cid=18192699274326995476,3.7,2.5,4.0
177,177,ChIJa04qjoRw44kR2r2tfLdX2fg,Ruth's Chris Steak House,4.0,4.4,"restaurant, food, point_of_interest, establishment","45 School St, Boston, MA 02108, USA",(617) 742-8401,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1600'}}]",AdDdOWqnP3hb4AU0KaciJ5N_3jxcG3NfIL3Tc0TggaVhDWIe-S1Me4MFoo75Oo3E1UuXdreEpxTUT4wxyuX0-Z6w-4uNAl2oQTTBWxEYk9CTlZssJtciRi6bO2hP_PzyUDHWvT-fyUN6PbCU1stywnu3gA4HcCRxa2fQXPMjTK3azVRye-mk,1415,https://maps.google.com/?cid=17931459836934733274,2.8,2.5,3.5
178,178,ChIJgw3WEcZ544kRl1OnDzjRFns,The Avenue Bar Allston,1.0,4.5,"bar, restaurant, food, point_of_interest, establishment","1249 Commonwealth Ave, Boston, MA 02134, USA",(617) 903-3110,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWrI4mBIqrZ9HW5c0xXckG_DKpjh5T51FzdFNnu_W48QYv6Di52UybUfwjfyo4JufOPFRSlhvpCFd8vf7Qsfooet_kTLdowI3slplAuXracW_cHwM7d3B2UX4UudeSiCmjeK3cd01WsGmNHWBRMpcAJiqyo88WlZnBqwK7K76h4s6tME,882,https://maps.google.com/?cid=8869506554863768471,4.0,2.5,4.6
179,179,ChIJOQ705J5w44kRa5JQK33GQhI,Toscano,3.0,4.5,"bar, restaurant, food, point_of_interest, establishment","47 Charles St, Boston, MA 02114, USA",(617) 723-4090,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWqXdpjgCqYgjinO6c6Diz0cfmdFlKzITcbKIVEj-_09ZwBRoIwV5HUqwJGxekLcNbJoiIjdlq6xiHLUOflxwvVzgRTq04JKbkplyGNr9oeGwA85KTUvZKV_AXMotEqPAhZX-9xejdEagGOFnQro76oI3UR-9vy5pz8i4SFuWQX7tkY,732,https://maps.google.com/?cid=1315832282045518443,4.9,2.5,4.6
180,180,ChIJr-a_OZBw44kR8Oah8Xi0qYI,Boston Doner,2.0,4.3,"restaurant, food, point_of_interest, establishment","55 Causeway St, Boston, MA 02114, USA",(617) 523-3000,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1030'}}]",AdDdOWruEKVUeoA8bB8vxI59iSUvmTqc8tv3ew7q4RsvMoFYxG9YWfeQ0rvpB8DooVNLqSAzYegZJmJjkdf16gzQPlhvTrWuZv7mt9_lGERpjkiUwCo-3u5rENYBaf35M0PUrB6VIdBRGUTYYAP6PHKP80v3Xv7fHPZjtupAL3fNPxSCZxbk,664,https://maps.google.com/?cid=9415254927537727216,2.6,2.5,3.9
181,181,ChIJCTK0bYlw44kRZYlFMM9e3jg,Carmelina's,2.0,4.6,"restaurant, food, point_of_interest, establishment","307 Hanover St, Boston, MA 02113, USA",(617) 742-0020,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWoIw7s4q1opyYr6gxibRfJCqrtEQ525Z8tdgKxsTx0LQczpfP_h6XAPjHlqUWMkJmoivPhm4nemd06GIUOq4-pHGCzmjVgX7DzEG7iX3kINPH_VWEGKJ2Oz-M48NtL0qGYu8mrryhxCEsWE_QZFglwd6_ajck3QWEQrz_RfDYHG5uQB,2241,https://maps.google.com/?cid=4097816954914834789,4.7,2.5,4.5
